"stageid","traversedpath","accountid","name","accountnumber","accountratingcode","address1_composite","address1_addresstypecode","address1_city","address1_country","address1_county","address1_fax","address1_freighttermscode","address1_latitude","address1_longitude","address1_name","address1_postofficebox","address1_primarycontactname","address1_stateorprovince","address1_line1","address1_line2","address1_line3","address1_telephone2","address1_telephone3","address1_postalcode","address2_composite","address2_addresstypecode","address2_city","address2_country","address2_county","address2_fax","address2_latitude","address2_longitude","address2_name","address2_postofficebox","address2_primarycontactname","address2_stateorprovince","address2_line1","address2_line2","address2_line3","address2_telephone1","address2_telephone2","address2_telephone3","address2_postalcode","address1_telephone1","aging30","aging30_base","aging60","aging60_base","aging90","aging90_base","ic_allowautoupdateofdescription","revenue","revenue_base","businesstypecode","accountcategorycode","accountclassificationcode","adx_createdbyipaddress","adx_createdbyusername","creditonhold","creditlimit","creditlimit_base","customersizecode","entityimage","description","donotbulkemail","donotbulkpostalmail","donotemail","donotfax","donotpostalmail","donotphone","emailaddress1","emailaddress2","emailaddress3","entityimageid","exchangerate","ic_facebooklink","fax","followemail","ftpsiteurl","msdyn_gdproptout","ic_hoursofoperation","importsequencenumber","industrycode","ic_instagramlink","lastusedincampaign","lastonholdtime","ic_linkedinlink","telephone1","marketcap","marketcap_base","marketingonly","merged","adx_modifiedbyipaddress","adx_modifiedbyusername","numberofemployees","onholdtime","opendeals","opendeals_date","opendeals_state","openrevenue","openrevenue_base","openrevenue_date","openrevenue_state","telephone2","ownershipcode","participatesinworkflow","paymenttermscode","preferredappointmentdaycode","preferredcontactmethodcode","preferredappointmenttimecode","primarysatoriid","msdyn_primarytimezone","primarytwitterid","processid","ic_projectstatus","ic_referralcount","ic_referralcount_date","ic_referralcount_state","customertypecode","ic_sector","donotsendmm","sharesoutstanding","shippingmethodcode","sic","statuscode","statecode","stockexchange","teamsfollowed","telephone3","territorycode","tickersymbol","timespentbymeonemailandmeetings","timezoneruleversionnumber","utcconversiontimezonecode","versionnumber","websiteurl","yominame","ic_youtubelink","createdbyexternalparty","transactioncurrencyid","msdyn_accountkpiid","slainvokedid","msa_managingpartnerid","masterid","modifiedbyexternalparty","originatingleadid","owningbusinessunit","parentaccountid","preferredequipmentid","preferredserviceid","defaultpricelevelid","primarycontactid","msdyn_salesaccelerationinsightid","msdyn_segmentid","slaid","territoryid","preferredsystemuserid.azureactivedirectoryobjectid"
"","","fb081a39-a398-f011-bbd3-000d3a33b883","Grief Share NON-REFERRAL","","1","5900 US-17
Fleming Island, FL 32003","","Fleming Island","","","","","","","","","","FL","5900 US-17","","","","","32003","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Support group for anyone experiencing grief for any amount of time. Please call River Christian Church to find out the schedule of support meetings. MUST MAKE A DIRECT CONTACT - NON-REFERRAL BASED.","False","False","False","False","False","False","","","","","1","","","True","","False","","","","","","","","(904) 458-4809","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","2","1","","","","1","","","","","24246197","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","8dfa385c-b755-f011-877b-0022480b28b9","","","","488369ce-4805-f011-bae2-000d3a596152","8dfa385c-b755-f011-877b-0022480b28b9","","","","3110e2fd-0e88-f011-b4cc-000d3a33b883","","","","",""
"","","8dfa385c-b755-f011-877b-0022480b28b9","River Christian Church","","1","5900 US 17
Fleming Island, Florida 32003
USA","","Fleming Island","USA","","","","","","","","","Florida","5900 US 17","","","","","32003","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","River Christian Church's Food and Friends ministry serves the Northeast Florida area, including Clay County and Jacksonville, by providing meals and fellowship to those in need. The program focuses on building community connections, offering support, and sharing resources to help individuals and families facing food insecurity. Through volunteer efforts and partnerships, they aim to meet both physical and spiritual needs in the local community. PLEASE SEE WEBSITE BEFORE SENDING REFERRAL to see if specific programs are being offered: Divorce support group, Grief Share, Addiction support and Financial Counseling.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/riverchristian.church","","True","","False","","","","","","","","904-458-4809","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","24245948","https://riverchristian.church/ministries/food-and-friends/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","bd7b1903-607f-f011-b4cc-0022480b28b9","Food & Friends NON REFERRAL River Christian Church","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","MUST MAKE A DIRECT CONTACT - NON-REFERRAL BASED.","False","False","False","False","False","False","","","","","1","","","True","","False","","","","","","","","","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","2","1","","","","1","","","","","24245903","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","8dfa385c-b755-f011-877b-0022480b28b9","","","","","","","","",""
"","","67d6a93c-368b-f011-b4cc-6045bd073086","inspire to Rise, Inc","","1","5920 Arlington Expressway
Suite B
Jacksonville, FL 32211","","Jacksonville","","","","","","","","","","FL","5920 Arlington Expressway","Suite B","","","","32211","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Inspire to Rise is a nonprofit organization based in Northeast Florida that focuses on empowering and supporting individuals and families in communities such as Clay County and Jacksonville. They provide programs and services aimed at education, workforce development, mental health support, and community engagement to help people overcome challenges and achieve self-sufficiency. Psychiatric Services: evaluation & Medication management, individual therapy, couples/marriage therapy, Prevention and Recovery day & Afterschool program. Life skills education and safety plan support services are also provided. Youth cooking classes, yoga, youth connection circles, youth and family support groups & a Peer Community Garden.","False","False","False","False","False","False","Referral@inspiretoriseinc.org","","","","1","https://www.facebook.com/weinspiretorise","","True","","False","","","","","","","","844-937-4731","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","1","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","24245902","https://Www.weinspiretorise.org","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","730a880a-a398-f011-bbd3-000d3a33b883","Financial Peace University","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Program offering a Dave Ramsey study called Financial Peace to help become financially stable and thriving.","False","False","False","False","False","False","","","","","1","","","True","","False","","","","","","","","","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","2","1","","","","1","","","","","24245901","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","8dfa385c-b755-f011-877b-0022480b28b9","","","","488369ce-4805-f011-bae2-000d3a596152","8dfa385c-b755-f011-877b-0022480b28b9","","","","3110e2fd-0e88-f011-b4cc-000d3a33b883","","","","",""
"","","bc9566f3-511a-f011-998b-6045bd053599","St. Vincent de Paul - St. Catherine's Catholic Church","","1","1649 Kingsley Avenue
Orange Park, FL 32073
United States","","Orange Park","United States","","","","","","","","","FL","1649 Kingsley Avenue","","","","","32073","","1","","","","","","","","","","","","","","","","","","","","","","","","","False","","","1","","1","","","False","","","1","","St. Catherine of Siena Catholic Church, located in Orange Park, Florida, serves zip code 32073 and 32065 (We don't do Argyle or Oak Leaf.)  with regards to partial rent, electric and water bills. Client must have a lease. They have limited funds and when they are available are happy to assist their neighbors in these zip codes only. The church offers worship services, faith formation programs, community outreach, and various ministries aimed at fostering spiritual growth and supporting those in need. They are dedicated to serving parishioners and the broader community through religious education, charitable activities, and events that strengthen faith and fellowship.","False","False","False","False","False","False","svdp@stcatherineop.com","","","","1","https://www.facebook.com/stcatherineop","","True","","False","Mon- Fri 8:30am- 4:30pm","2","","","","","","904-639-5839","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","41","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","24245900","https://www.stcatherineop.com/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","c09566f3-511a-f011-998b-6045bd053599","Sacred Heart Catholic Church","","1","7190 Highway 17 South
Fleming Island, FL 32003","","Fleming Island","","","","","","","","","","FL","7190 Highway 17 South","","","","","32003","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Sacred Heart Catholic Church in Fleming Island, Florida, serves the Northeast Florida community, including Clay County and the Jacksonville area, by providing a place of worship, faith formation, and community outreach. The church offers regular Mass services, sacraments, religious education programs, and ministries for all ages. It is actively involved in charitable efforts, supporting local needs through food drives, community assistance, and spiritual guidance. We service only the following zip codes: 32043, 32079, 32003 (parts) and 32006 for utilities and rent due to an unforeseen circumstances - or partial rent if the landlord will accept the partial payment. We only help one time in a 12 month period (3 times in a 5 year period).","False","False","False","False","False","False","frontdesk@sacredheartcatholicchurch.org","","","","1","https://www.facebook.com/SacredHeartFlemingIsland","","True","","False","","2","","","","","","904-284-4767","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","41","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","24245899","https://sacredheartcatholicchurch.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","6ea30ce9-d972-f011-b4cc-6045bd08cce2","Good Samaritan Anglican Church / Food Pantry  NON REFERRAL Must call direct","","1","3813 Old Jennings Road
Middleburg 32068","","Middleburg","","","","","","","","","","","3813 Old Jennings Road","","","","","32068","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Good Samaritan Anglican Church operates a food giveaway ministry aimed at serving individuals and families in need within the Northeast Florida area, including Clay County and Jacksonville. Their efforts focus on providing groceries and essential food items to help alleviate hunger and support the local community. Food & Clothing Pantry - Last Saturday of the Month - Or the Saturday before the Holiday in Nov & Dec 8am -11am no registration required. MUST MAKE A DIRECT CONTACT - NON-REFERRAL BASED.","False","False","False","False","False","False","brian@goodsamaritananglican.org","","","","1","https://www.facebook.com/goodsamaritananglican","","True","","False","Last Saturday of the Month - Or the Saturday before the Holiday in Nov & Dec 8am -11am no registration required","","","","","","","904-406-5660","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","24245812","https://www.goodsamaritananglican.org/ministries/food-giveaway/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","0f5274a5-f171-f011-b4cc-000d3a3110f3","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","ce62d8d5-a398-f011-bbd3-000d3a33b883","Divorce Care","","1","5900 U.S. 17
Fleming Island, Fl 23003","","Fleming Island","","","","","","","","","","Fl","5900 U.S. 17","","","","","23003","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Support group for men and women separating or divorced from committed or marriage relationships.","False","False","False","False","False","False","admin@riverchristian.church","","","","1","","","True","","False","","","","","","","","904-458-4809","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","2","1","","","","1","","","","","24245558","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","8dfa385c-b755-f011-877b-0022480b28b9","","","","488369ce-4805-f011-bae2-000d3a596152","8dfa385c-b755-f011-877b-0022480b28b9","","","","3110e2fd-0e88-f011-b4cc-000d3a33b883","","","","",""
"","","c5d547e8-1a8c-f011-b4cc-6045bd0334c4","Clay County Department of Public Safety","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Public Safety to include Community Paramedicine","False","False","False","False","False","False","david.motes@claycountygov.com","","","","1","","","True","","False","","","","","","","","(904)541-2778","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300002","False","","1","","2","1","","","","1","","","","","24245145","https://www.claycountygov.com/community/fire-rescue","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","115274a5-f171-f011-b4cc-000d3a3110f3","Children's Home Society of Florida NON-REFERRAL ONLY Must go to website","","1","3027 San Diego Road
Jacksonville, FL 32207","","Jacksonville","","","","","","","","","","FL","3027 San Diego Road","","","","","32207","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Children’s Home Society of Florida provides foster care, adoption services, counseling, and family support programs to strengthen families and protect children. Serving Clay County and Northeast Florida, CHS helps children find safe, loving homes while offering prevention programs that address issues like abuse, neglect, and trauma. As one of Florida’s oldest and largest nonprofits, CHS works to build brighter futures for vulnerable children and families.","False","False","False","False","False","False","Ernest.Hamilton@chsfl.org","","","","1","https://www.facebook.com/CHSFL","","True","","False","Mon–Fri 8:30 am–5:00 pm","9","","","","","","904-493-7744","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","2","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","24241013","https://chsfl.org/locations/greater-nefl/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","a95274a5-f171-f011-b4cc-000d3a3110f3","Full Circle Counseling Services, LLC","","1","1015 Kingsley Avenue
Suite 103
Orange Park, FL 32073","","Orange Park","","","","","","","","","","FL","1015 Kingsley Avenue","Suite 103","","","","32073","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Family Counseling Center of Northeast Florida is a nonprofit organization dedicated to providing affordable, professional counseling services to individuals, couples, and families in the Northeast Florida area, including Clay County and Jacksonville. Their mission is to strengthen the emotional and mental well-being of the community through compassionate care, education, and support, addressing a wide range of personal and relational challenges.","False","False","False","False","False","False","admin@fccounseling.org","","","","1","https://www.facebook.com/fccounseling.org","","True","","False","Mon-Fri 9am-6pm","9","","","","","","(904) 602-9802","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","1","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","24240869","https://www.fccounseling.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","e28848b3-1db4-f011-bbd3-6045bd07cee7","","","","",""
"","","a15274a5-f171-f011-b4cc-000d3a3110f3","First Coast Women's Services NON-REFERRAL Must call","","1","11215 San Jose Blvd
Suite 8
Jacksonville, FL 32223","","Jacksonville","","","","","","","","","","FL","11215 San Jose Blvd","Suite 8","","","","32223","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","This organization can only be reached via their main appointment booking number 904-877-9470.
They provide pregnancy verification testing, limited ultrasounds, learning programs and diapers for those pregnant under 16 weeks, with a child under one years old. Visit the website for full summary of services offered. MUST MAKE A DIRECT CONTACT - NON-REFERRAL BASED.","False","False","False","False","False","False"," ","","","","1","https://www.facebook.com/fccflorida","","True","","False","Mon: 10am-4pm, 6pm-8pm, Tues: 1pm-4pm, 6pm-8pm, Wed: Closed, Thur: 10am-1pm, 2pm-4pm, Fri: 10am-1pm","9","","","","","","904-877-9470","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","1","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","24240571","https://fcws.org","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","3f5274a5-f171-f011-b4cc-000d3a3110f3","J. P. Hall Children's Charities","","1","2036 Park Avenue
Orange Park, FL 32073","","Orange Park","","","","","","","","","","FL","2036 Park Avenue","","","","","32073","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","JP Hall Charities is a nonprofit organization dedicated to serving children and families in need in Northeast Florida, particularly in Clay County and the Jacksonville area. They focus on providing resources, support, and community events, such as their annual Christmas party, to bring joy and assistance to underprivileged children. Their mission is to improve the quality of life for local families through charitable programs and community engagement.","False","False","False","False","False","False","info@jphallcharities.org","","","","1","https://www.facebook.com/jphallcharities","","True","","False","N/A","9","","","","","","904-860-8739","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","3","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","24240464","https://jphallcharities.com/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","49dd73e2-69f5-f011-8406-000d3a339bed","","","","",""
"","","c49566f3-511a-f011-998b-6045bd053599","Clay County Rescue Mission","","1","526 Kingsley Avenue
Suite 526
Orange Park, FL 32073","","Orange Park","","","","","","","","","","FL","526 Kingsley Avenue","Suite 526","","","","32073","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Affordable Housing, Utility Assistance, Transportation (Uber) and Food Insecurity (Instacart). 

Clay County Rescue Mission is a faith-based nonprofit organization serving the Northeast Florida area, including Clay County and Jacksonville. They focus on providing food, shelter, clothing, and spiritual guidance to individuals and families in need. Their programs aim to help the homeless and those in crisis by offering immediate assistance and long-term support to promote self-sufficiency and stability.","False","False","False","False","False","False","amy@ClayCountyRescueMission.org","","","","1","https://www.facebook.com/claycountyrescuemission","","True","","False","","2","","","","","","9045014555","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","32","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","2","1","","","","1","","","","","24239530","https://claycountyrescuemission.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","65d93447-9947-f011-877a-0022480b28b9","","","","",""
"","","f542898d-20bf-f011-bbd3-000d3a367f83","First Baptist Church of Middleburg AGAPA HOUSE (food & clothing)","","1","2645 Blanding Blvd.
Middleburg, Fl 32068","","Middleburg","","","","","","","","","","Fl","2645 Blanding Blvd.","","","","","32068","","1","","","","","","","","","","","","","","","","","","","","","","","","","False","","","1","","1","","","False","","","1","","Three ministries: Foundations of Christian Counseling, Agape House food pantry & Clothing closet portable 614 Tuesdays * Thursdays form 9:00am-11:00am. and Kids First Learning Center.

 First Baptist also has seasonal classes for Grief Share and Divorce Share.  Request these when you make your referral to ensure your referral is routed to the correct area of ministry.","False","False","False","False","False","False","office@firstmiddleburg.org","","","","1","","","True","","False","Tuesdays & Thursdays from 9am to 11am","","","","","","","904-282-5289","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","3","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","24239343","https://firstmiddleburg.org/ministries/#support","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","a0567a85-21bf-f011-bbd3-000d3a367f83","","","","",""
"","","7cc9137f-f471-f011-b4cc-0022480b28b9","Quigley House","","1","3373 U.S. 17
Green Cove Springs, FL 3043","","Green Cove Springs","","","","","","","","","","FL","3373 U.S. 17","","","","","3043","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Quigley House is a comprehensive domestic violence and sexual assault center serving Clay County and the greater Northeast Florida area, including Jacksonville. The organization provides shelter, advocacy, counseling, and outreach services to survivors of domestic violence and sexual assault. Their mission is to protect and empower victims, promote safety, and work toward ending abuse through prevention, intervention, and education programs.","False","False","False","False","False","False","development@quigleyhouse.org","","","","1","https://www.facebook.com/QuigleyHouse","","True","","False","24-Hours","","","","","","","904-284-0061","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","4","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","24235740","https://www.quigleyhouse.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","ee9566f3-511a-f011-998b-6045bd053599","Hunter’s Run Apartments","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","","","","","1","","","True","","False","","2","","","","","","904-282-0975","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","8","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","24235739","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","544dc15e-0372-f011-b4cc-0022480b28b9","Clay Behavioral Health Center","","1","3292 CR 220
Middleburg, FL 32068","","Middleburg","","","","","","","","","","FL","3292 CR 220","","","","","32068","","1","","","","","","","","","","","","","","","","","","","","","","","","","True","","","1","","1","","","False","","","1","","Clay Behavioral Health Center is a nonprofit mental health and substance abuse provider in Clay County. It offers outpatient counseling, crisis intervention, psychiatric care, and prevention programs for adults, children, and families. By addressing issues such as addiction, trauma, and emotional health, the center supports recovery and wellness, ensuring local residents have access to affordable behavioral healthcare.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/ClayBehavioral/","","True","","False","Mon–Fri 8:00 am–5:00 pm","","","","","","","904-291-5561","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","2","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","24235014","https://ccbhc.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","14280509-9f89-f011-b4cc-000d3a33b883","","","","",""
